"distance","rp2","rp10","huc2","huc4"
200.494563536919,0.306122448979592,0.0204081632653061,2,4
126.74583665636,0.328125,0.046875,2,4
120.48377419978,0.296875,0.03125,2,4
119.722270422843,0.28125,0.046875,2,4
120.392624971056,0.28125,0.046875,2,4
117.482279515738,0.315789473684211,0.0263157894736842,2,4
103.553199443489,0.359375,0.015625,2,4
14.8347878030487,0.375,0.09375,2,4
22.092872125901,0.375,0,2,4
165.56576037139,0.387755102040816,0,2,4
183.784117532407,0.236363636363636,0.0181818181818182,2,4
177.150604637264,0.236363636363636,0,2,4
175.599979783437,0.327272727272727,0,2,4
172.125603777617,0.236363636363636,0,2,4
175.670088159441,0.289473684210526,0.0789473684210526,2,4
161.737053808188,0.381818181818182,0.0181818181818182,2,4
68.5696554672461,0.418181818181818,0.0181818181818182,2,4
75.2000412867094,0.381818181818182,0,2,4
58.4311470780806,0.327272727272727,0.0181818181818182,2,4
69.7221889756745,0.346938775510204,0,2,4
251.561186169876,0.220588235294118,0.0294117647058824,2,4
247.683001539068,0.191176470588235,0.0441176470588235,2,4
249.891162794313,0.235294117647059,0.0441176470588235,2,4
259.156501601725,0.205882352941176,0.0147058823529412,2,4
234.728858429058,0.184210526315789,0.0263157894736842,2,4
223.041429777058,0.220588235294118,0.0147058823529412,2,4
141.153864025264,0.294117647058824,0.0441176470588235,2,4
140.945691064372,0.308823529411765,0.0294117647058824,2,4
146.276012564585,0.296875,0.03125,2,4
128.502988005446,0.236363636363636,0,2,4
74.5445294018951,0.306122448979592,0.0408163265306122,2,4
367.344724626192,0.1875,0.015625,2,4
361.899686227999,0.234375,0.015625,2,4
362.137611994103,0.25,0.015625,2,4
363.847634213556,0.21875,0.015625,2,4
354.092122358233,0.289473684210526,0.0526315789473684,2,4
340.857153527085,0.25,0.015625,2,4
246.003526690198,0.28125,0.015625,2,4
249.258126687783,0.28125,0.015625,2,4
243.60981341878,0.265625,0.015625,2,4
195.492112801882,0.254545454545455,0.0181818181818182,2,4
139.101133827263,0.3125,0.015625,2,4
124.104975662547,0.313432835820896,0.0149253731343284,2,5
150.925384818217,0.27027027027027,0.0540540540540541,2,5
45.2901401277813,0.378378378378378,0.0810810810810811,2,5
104.496755953101,0.316455696202532,0.0126582278481013,2,5
44.913034049115,0.358208955223881,0.0746268656716418,2,5
90.0153596865427,0.324324324324324,0.0540540540540541,2,5
168.530086258638,0.316455696202532,0.0126582278481013,2,5
92.9850062454534,0.283582089552239,0.0746268656716418,2,5
131.254918175675,0.297297297297297,0.0540540540540541,2,5
70.1322187272281,0.380952380952381,0.0476190476190476,2,5
224.626321254333,0.224137931034483,0.0172413793103448,2,5
108.696243130581,0.258620689655172,0.0517241379310345,2,5
73.7936149643806,0.27027027027027,0.027027027027027,2,5
150.87402028005,0.310344827586207,0.0517241379310345,2,5
165.075861571753,0.310344827586207,0.0517241379310345,2,5
227.537749902927,0.278481012658228,0.0126582278481013,2,5
106.888572718279,0.313432835820896,0.0447761194029851,2,5
79.1437607552154,0.297297297297297,0.027027027027027,2,5
146.144743738074,0.296296296296296,0.0462962962962963,2,5
152.244283314394,0.285714285714286,0.0357142857142857,2,5
20.0557346886562,0.413793103448276,0.0862068965517241,2,5
227.443226772659,0.291139240506329,0.0126582278481013,2,5
104.760963033663,0.343283582089552,0.0447761194029851,2,5
82.4134331318284,0.324324324324324,0.027027027027027,2,5
141.542444827432,0.333333333333333,0.0595238095238095,2,5
142.369309221923,0.321428571428571,0.0357142857142857,2,5
33.1045542116645,0.379310344827586,0.0517241379310345,2,5
13.2518223247128,0.452380952380952,0.107142857142857,2,5
198.364144245711,0.291139240506329,0.0126582278481013,2,5
75.968300017849,0.343283582089552,0.0447761194029851,2,5
55.3925705539298,0.27027027027027,0.027027027027027,2,5
114.444535315739,0.341463414634146,0.0731707317073171,2,5
124.63948583883,0.304878048780488,0.0365853658536585,2,5
40.5038576097531,0.310344827586207,0.0344827586206897,2,5
31.7049932262398,0.353658536585366,0.0731707317073171,2,5
29.0831379365029,0.402439024390244,0.0731707317073171,2,5
195.756097534499,0.298245614035088,0.0175438596491228,2,5
71.789923153756,0.368421052631579,0.0701754385964912,2,5
60.7855215602646,0.297297297297297,0.0540540540540541,2,5
106.397655518021,0.368421052631579,0.087719298245614,2,5
110.862336318773,0.315789473684211,0.0526315789473684,2,5
54.3675437828597,0.298245614035088,0.0350877192982456,2,5
42.2982171897858,0.263157894736842,0.0526315789473684,2,5
35.3337864549774,0.315789473684211,0.0526315789473684,2,5
14.796869565524,0.333333333333333,0.105263157894737,2,5
217.10157942489,0.257575757575758,0.0151515151515152,2,5
95.0953097172535,0.348484848484849,0.0303030303030303,2,5
96.2259027331663,0.351351351351351,0.027027027027027,2,5
118.055440209185,0.318181818181818,0.0454545454545455,2,5
98.4803928502125,0.318181818181818,0.0303030303030303,2,5
81.3916507167776,0.327586206896552,0.0344827586206897,2,5
63.179085265908,0.287878787878788,0.0454545454545455,2,5
50.525293349935,0.333333333333333,0.0454545454545455,2,5
49.8176823752207,0.318181818181818,0.0606060606060606,2,5
37.3766842567819,0.368421052631579,0.0701754385964912,2,5
170.838996773758,0.392405063291139,0.0126582278481013,2,5
46.7828655165068,0.402985074626866,0.0597014925373134,2,5
45.1793740136708,0.378378378378378,0.0540540540540541,2,5
82.6421350058899,0.368932038834951,0.0679611650485437,2,5
98.1742676376753,0.369047619047619,0.0357142857142857,2,5
70.6061917257283,0.344827586206897,0.0344827586206897,2,5
63.5982762358277,0.339805825242718,0.058252427184466,2,5
59.2029858134191,0.428571428571429,0.0714285714285714,2,5
31.9186939769873,0.451219512195122,0.0975609756097561,2,5
25.0481984656775,0.403508771929825,0.105263157894737,2,5
53.0724341500763,0.378787878787879,0.0606060606060606,2,5
161.804520481968,0.30379746835443,0.0126582278481013,2,5
39.5834851719834,0.402985074626866,0.0597014925373134,2,5
55.879869561947,0.378378378378378,0.0540540540540541,2,5
67.259767289527,0.365853658536585,0.0731707317073171,2,5
79.986744289727,0.317073170731707,0.024390243902439,2,5
89.1532111140996,0.258620689655172,0.0344827586206897,2,5
80.8081708187491,0.317073170731707,0.0609756097560976,2,5
74.8069174194861,0.353658536585366,0.0609756097560976,2,5
49.5726599188559,0.341463414634146,0.0731707317073171,2,5
39.4755795505542,0.350877192982456,0.0701754385964912,2,5
55.7079379939099,0.318181818181818,0.0454545454545455,2,5
18.8194372758236,0.402439024390244,0.0853658536585366,2,5
156.095776216731,0.316455696202532,0.0126582278481013,2,5
41.4787170651504,0.432835820895522,0.0895522388059701,2,5
69.7872178624143,0.405405405405405,0.0540540540540541,2,5
55.8135828220645,0.37037037037037,0.0648148148148148,2,5
62.9252183037646,0.345238095238095,0.0476190476190476,2,5
106.403785881579,0.310344827586207,0.0517241379310345,2,5
97.0577991773809,0.268518518518519,0.0555555555555556,2,5
89.9944718932528,0.357142857142857,0.0714285714285714,2,5
66.3894801067617,0.353658536585366,0.0853658536585366,2,5
54.9544423155262,0.403508771929825,0.105263157894737,2,5
62.3220431268197,0.378787878787879,0.0757575757575758,2,5
36.402808774164,0.398058252427184,0.0776699029126214,2,5
17.6045812301495,0.439024390243902,0.0853658536585366,2,5
159.058041988584,0.341772151898734,0.0126582278481013,2,5
52.4913663592354,0.447761194029851,0.0597014925373134,2,5
84.1027542689153,0.378378378378378,0.027027027027027,2,5
55.4608770612749,0.375,0.0416666666666667,2,5
48.725795324657,0.380952380952381,0.0476190476190476,2,5
118.426122369618,0.362068965517241,0.0689655172413793,2,5
107.634663625108,0.28125,0.0416666666666667,2,5
99.428195511189,0.345238095238095,0.0476190476190476,2,5
78.0047483735899,0.329268292682927,0.0487804878048781,2,5
65.3574998762474,0.43859649122807,0.0701754385964912,2,5
65.0991130909737,0.378787878787879,0.0454545454545455,2,5
49.6799956288936,0.375,0.0416666666666667,2,5
31.2746291000796,0.365853658536585,0.024390243902439,2,5
14.4314873267251,0.395833333333333,0.0520833333333333,2,5
141.745127681501,0.329113924050633,0.0253164556962025,2,5
62.6258383755759,0.373134328358209,0.0746268656716418,2,5
104.06561818634,0.378378378378378,0.0810810810810811,2,5
39.1985727850614,0.395061728395062,0.0493827160493827,2,5
32.1923695557262,0.37037037037037,0.0740740740740741,2,5
148.523679355825,0.362068965517241,0.0689655172413793,2,5
138.816738269855,0.308641975308642,0.037037037037037,2,5
131.013889718188,0.320987654320988,0.037037037037037,2,5
108.472037152194,0.296296296296296,0.037037037037037,2,5
96.5382717141623,0.385964912280702,0.0526315789473684,2,5
95.5167138258812,0.348484848484849,0.0303030303030303,2,5
78.2622178053176,0.395061728395062,0.037037037037037,2,5
59.4814524508423,0.320987654320988,0.0246913580246914,2,5
42.1263083900057,0.395061728395062,0.0493827160493827,2,5
31.7390769225642,0.444444444444444,0.0617283950617284,2,5
283.335062327295,0.291139240506329,0.0126582278481013,2,5
159.825344718846,0.283582089552239,0.0597014925373134,2,5
149.762187633416,0.297297297297297,0.0540540540540541,2,5
185.377494104262,0.365853658536585,0.0609756097560976,2,5
157.73454148519,0.317073170731707,0.0487804878048781,2,5
99.6715495092479,0.310344827586207,0.0689655172413793,2,5
81.1991533621364,0.353658536585366,0.0853658536585366,2,5
71.3008753896401,0.353658536585366,0.0731707317073171,2,5
94.4893156783872,0.329268292682927,0.0487804878048781,2,5
90.732902417357,0.280701754385965,0.0701754385964912,2,5
67.3267929075245,0.303030303030303,0.0454545454545455,2,5
114.115373126956,0.390243902439024,0.0609756097560976,2,5
121.578020075218,0.280487804878049,0.0487804878048781,2,5
129.631073793162,0.329268292682927,0.0609756097560976,2,5
131.819181759332,0.304878048780488,0.0487804878048781,2,5
160.992445778762,0.320987654320988,0.0493827160493827,2,5
309.145145183543,0.253164556962025,0.0126582278481013,2,5
191.405469150767,0.313432835820896,0.0298507462686567,2,5
193.033097736001,0.324324324324324,0.027027027027027,2,5
205.561388335202,0.337349397590361,0.0481927710843374,2,5
158.580021421932,0.325301204819277,0.0240963855421687,2,5
155.032996890144,0.362068965517241,0.0344827586206897,2,5
135.465033424756,0.325301204819277,0.0481927710843374,2,5
123.744499545234,0.349397590361446,0.0481927710843374,2,5
140.720531890154,0.329268292682927,0.0609756097560976,2,5
132.345763326571,0.333333333333333,0.0701754385964912,2,5
97.9547438179097,0.287878787878788,0.0606060606060606,2,5
151.009704144616,0.337349397590361,0.0602409638554217,2,5
151.904730255554,0.280487804878049,0.0487804878048781,2,5
153.642114009986,0.301204819277108,0.0481927710843374,2,5
150.2518925758,0.325301204819277,0.036144578313253,2,5
172.910943471618,0.320987654320988,0.0246913580246914,2,5
58.5212439036143,0.317073170731707,0.0487804878048781,2,5
271.832643711815,0.25,0,2,5
161.197174880973,0.358208955223881,0.0298507462686567,2,5
172.933893449464,0.378378378378378,0,2,5
167.351774138118,0.294117647058824,0.0441176470588235,2,5
113.478157620414,0.279411764705882,0.0294117647058824,2,5
153.715482539973,0.310344827586207,0.0517241379310345,2,5
133.786191788107,0.308823529411765,0.0588235294117647,2,5
120.617289659368,0.367647058823529,0.0441176470588235,2,5
127.916854624601,0.323529411764706,0.0441176470588235,2,5
115.830715118566,0.368421052631579,0.0526315789473684,2,5
78.4670786460488,0.318181818181818,0.0454545454545455,2,5
128.019627945275,0.382352941176471,0.0441176470588235,2,5
123.462826176564,0.352941176470588,0.0441176470588235,2,5
120.50678871195,0.382352941176471,0.0588235294117647,2,5
113.81236350825,0.367647058823529,0.0441176470588235,2,5
131.697875268313,0.352941176470588,0.0294117647058824,2,5
78.4040878739688,0.323529411764706,0.0441176470588235,2,5
47.7296773690527,0.352941176470588,0.0441176470588235,2,5
268.30740721204,0.30379746835443,0.0253164556962025,2,5
163.683948042554,0.358208955223881,0.0298507462686567,2,5
180.45351114224,0.378378378378378,0.027027027027027,2,5
164.253576430637,0.354838709677419,0.032258064516129,2,5
104.441149472145,0.333333333333333,0.0238095238095238,2,5
168.500999580191,0.310344827586207,0.0344827586206897,2,5
148.865489639229,0.333333333333333,0.032258064516129,2,5
135.614925456388,0.380952380952381,0.0357142857142857,2,5
139.53502258787,0.365853658536585,0.0487804878048781,2,5
126.407844747035,0.403508771929825,0.0701754385964912,2,5
89.7571983163907,0.318181818181818,0.0606060606060606,2,5
135.284461945085,0.397849462365591,0.043010752688172,2,5
128.007265201293,0.390243902439024,0.0487804878048781,2,5
122.259306912922,0.387096774193548,0.0537634408602151,2,5
113.448089528736,0.354838709677419,0.032258064516129,2,5
126.707492312097,0.37037037037037,0.037037037037037,2,5
98.5320556046631,0.317073170731707,0.0365853658536585,2,5
65.3494635790355,0.373493975903614,0.0481927710843374,2,5
20.4675542726832,0.426470588235294,0.0735294117647059,2,5
326.406113826887,0.189873417721519,0.0126582278481013,2,5
245.731396670266,0.223880597014925,0.0597014925373134,2,5
272.09308725084,0.27027027027027,0.0540540540540541,2,5
231.108770231481,0.2,0.0421052631578947,2,5
161.042265940206,0.166666666666667,0.0357142857142857,2,5
269.041753833505,0.258620689655172,0.0689655172413793,2,5
249.593161058637,0.210526315789474,0.0421052631578947,2,5
236.349942959622,0.202380952380952,0.0357142857142857,2,5
237.831857369854,0.170731707317073,0.024390243902439,2,5
223.873025801547,0.228070175438596,0.0526315789473684,2,5
188.809420513376,0.227272727272727,0.0303030303030303,2,5
228.075249148894,0.221052631578947,0.0315789473684211,2,5
216.59112446076,0.207317073170732,0.0365853658536585,2,5
205.824214113602,0.231578947368421,0.0526315789473684,2,5
193.335852400612,0.210526315789474,0.0315789473684211,2,5
192.353047145723,0.222222222222222,0.037037037037037,2,5
194.723577493939,0.219512195121951,0.0487804878048781,2,5
145.054650495528,0.216867469879518,0.0240963855421687,2,5
118.435067493801,0.264705882352941,0.0588235294117647,2,5
100.997958951894,0.258064516129032,0.043010752688172,2,5
95.6171418783608,0.297297297297297,0.027027027027027,2,6
112.713339545184,0.333333333333333,0,2,6
24.8079256885841,0.307692307692308,0.0256410256410256,2,6
112.86721560297,0.348837209302326,0.0232558139534884,2,6
42.883692039769,0.325581395348837,0.0232558139534884,2,6
23.2886144928017,0.384615384615385,0.0256410256410256,2,6
40.9581232663464,0.272727272727273,0,2,7
71.4223459942729,0.242424242424242,0.0303030303030303,2,7
105.872132280049,0.315068493150685,0.0273972602739726,2,7
36.7382168941981,0.242424242424242,0.0303030303030303,2,7
64.6769221816026,0.315068493150685,0.0410958904109589,2,7
41.9512846225208,0.432432432432432,0.0540540540540541,2,7
128.065543205629,0.242424242424242,0,2,7
90.6026070549752,0.305084745762712,0.0338983050847458,2,7
174.595429149105,0.372881355932203,0.0338983050847458,2,7
134.928774288842,0.372881355932203,0.0169491525423729,2,7
105.526194503356,0.272727272727273,0,2,7
137.840843466588,0.342465753424658,0.0273972602739726,2,7
34.5182751140165,0.364864864864865,0.0405405405405405,2,7
73.1747068054863,0.373333333333333,0.04,2,7
198.33492461225,0.355932203389831,0.0169491525423729,2,7
84.9616119448514,0.272727272727273,0,2,7
105.946721787057,0.301369863013699,0.0410958904109589,2,7
42.1273003751695,0.391891891891892,0.027027027027027,2,7
48.3146910388849,0.344086021505376,0.043010752688172,2,7
153.356665303673,0.372881355932203,0.0169491525423729,2,7
47.5290477977259,0.413333333333333,0.04,2,7
91.5431512609421,0.212121212121212,0.0303030303030303,2,7
105.210633588698,0.262295081967213,0.0327868852459016,2,7
60.6848536122988,0.360655737704918,0.0491803278688525,2,7
56.8134732850423,0.377049180327869,0.0491803278688525,2,7
141.002457019612,0.355932203389831,0.0338983050847458,2,7
65.4283896564714,0.409836065573771,0.0491803278688525,2,7
19.2813759875785,0.426229508196721,0.0491803278688525,2,7
93.9877077076901,0.303030303030303,0,2,7
85.8460792393291,0.273972602739726,0.0273972602739726,2,7
100.386548159435,0.337837837837838,0.0135135135135135,2,7
73.7868803148855,0.317647058823529,0.0235294117647059,2,7
92.430595798531,0.372881355932203,0.0338983050847458,2,7
114.52173903725,0.333333333333333,0.0133333333333333,2,7
67.0265802247779,0.341176470588235,0.0352941176470588,2,7
50.9377069823365,0.39344262295082,0.0327868852459016,2,7
156.17117678178,0.181818181818182,0,2,7
135.653129462012,0.333333333333333,0,2,7
167.170900460588,0.333333333333333,0,2,7
141.059197358608,0.352941176470588,0,2,7
85.9443992450469,0.352941176470588,0.0196078431372549,2,7
176.71940364384,0.352941176470588,0.0196078431372549,2,7
130.025923013236,0.333333333333333,0,2,7
111.347535379299,0.392156862745098,0.0196078431372549,2,7
67.7389128075625,0.392156862745098,0.0392156862745098,2,7
188.582740011397,0.212121212121212,0,2,7
159.827523002862,0.287671232876712,0.0273972602739726,2,7
211.221582031164,0.310810810810811,0.027027027027027,2,7
180.515208746001,0.324324324324324,0.027027027027027,2,7
82.8393802252609,0.305084745762712,0.0508474576271186,2,7
223.848004074752,0.27027027027027,0.027027027027027,2,7
176.561491926853,0.283783783783784,0.0135135135135135,2,7
158.500585718537,0.327868852459016,0.0327868852459016,2,7
110.927546348458,0.324324324324324,0.027027027027027,2,7
49.248217240543,0.392156862745098,0.0196078431372549,2,7
158.911586242843,0.212121212121212,0.0303030303030303,2,7
144.757380282183,0.301369863013699,0.0136986301369863,2,7
158.342745393172,0.324324324324324,0.027027027027027,2,7
138.144329008681,0.301075268817204,0.021505376344086,2,7
108.710684756525,0.389830508474576,0.0338983050847458,2,7
163.089481791537,0.293333333333333,0.0133333333333333,2,7
118.373713785312,0.276595744680851,0.0212765957446809,2,7
99.113453107018,0.360655737704918,0.0491803278688525,2,7
65.2943571708117,0.305882352941176,0.0470588235294118,2,7
26.1920082156115,0.431372549019608,0.0392156862745098,2,7
72.1163379184698,0.378378378378378,0.027027027027027,2,7
186.181119766648,0.242424242424242,0,2,7
181.105985700391,0.289855072463768,0,2,7
165.966421758436,0.347826086956522,0,2,7
157.950345328116,0.333333333333333,0,2,7
157.87122193026,0.355932203389831,0.0169491525423729,2,7
160.115093315812,0.289855072463768,0,2,7
123.864382916913,0.318840579710145,0,2,7
106.111655445773,0.344262295081967,0.0163934426229508,2,7
95.4148363451296,0.318840579710145,0.0144927536231884,2,7
75.3435879397884,0.392156862745098,0.0196078431372549,2,7
115.162589220745,0.347826086956522,0.0289855072463768,2,7
49.7612717090567,0.405797101449275,0.0289855072463768,2,7
17.5464127876259,0.367647058823529,0.0294117647058824,2,8
56.0873761452865,0.361111111111111,0.0555555555555556,2,8
57.9926460688718,0.367647058823529,0.0294117647058824,2,8
206.883146845922,0.277777777777778,0.0138888888888889,2,8
190.031401099236,0.25,0,2,8
196.816436745536,0.256410256410256,0,2,8
229.290299869764,0.305555555555556,0.0138888888888889,2,8
211.974573041603,0.264705882352941,0,2,8
224.899442466797,0.282051282051282,0,2,8
33.5501608490587,0.392405063291139,0.0632911392405063,2,8
218.89870447103,0.277777777777778,0.0138888888888889,2,8
201.628056185149,0.25,0,2,8
214.029903598827,0.282051282051282,0,2,8
24.4825427724926,0.377551020408163,0.0612244897959184,2,8
10.8840145208765,0.417721518987342,0.10126582278481,2,8
131.098425041626,0.314285714285714,0,2,8
113.960002408783,0.323529411764706,0.0147058823529412,2,8
150.340995023991,0.385714285714286,0.0285714285714286,2,8
107.920684919429,0.285714285714286,0.0285714285714286,2,8
115.826773769079,0.285714285714286,0.0285714285714286,2,8
107.731148436293,0.285714285714286,0.0285714285714286,2,8
126.173953297504,0.325,0,2,8
110.649226296712,0.275,0,2,8
156.985417907143,0.35,0.05,2,8
139.670114997585,0.3,0,2,8
144.735279735144,0.3,0,2,8
137.492820808473,0.275,0,2,8
32.4695358937095,0.375,0.075,2,8
386.162372428097,0.306122448979592,0,2,8
368.661693349623,0.244897959183673,0,2,8
384.047631948241,0.346938775510204,0,2,8
188.459336345206,0.408163265306122,0.0204081632653061,2,8
159.220346942301,0.448979591836735,0.0408163265306122,2,8
170.076529135416,0.448979591836735,0.0408163265306122,2,8
261.955685071668,0.346938775510204,0,2,8
283.329940591948,0.25,0,2,8
375.229956110592,0.319148936170213,0,2,8
357.828414527449,0.212765957446809,0,2,8
369.981500620742,0.340425531914894,0,2,8
173.315903223097,0.404255319148936,0.0212765957446809,2,8
146.293913496957,0.382978723404255,0.0425531914893617,2,8
156.953888883906,0.382978723404255,0.0425531914893617,2,8
254.394671837019,0.25531914893617,0,2,8
277.840968093508,0.225,0,2,8
24.6387016122983,0.404255319148936,0.0425531914893617,2,8
403.515571736526,0.291666666666667,0.0138888888888889,2,8
385.977593110998,0.279411764705882,0.0294117647058824,2,8
404.751625083611,0.307692307692308,0.0128205128205128,2,8
211.339465193144,0.290322580645161,0.032258064516129,2,8
180.430586292492,0.329113924050633,0.0379746835443038,2,8
191.297773712976,0.344086021505376,0.032258064516129,2,8
